date,NO,NO2,NOX,SO2,TOUT,RH,day
2021-12-29 23:00:00,28.8,29.6,58.2,3.2,21.18,62.0,2021-12-29
2021-12-30 00:00:00,25.3,27.8,52.9,3.2,20.44,66.0,2021-12-30
2021-12-30 01:00:00,39.2,25.8,64.9,3.4,20.9,66.0,2021-12-30
2021-12-30 02:00:00,65.9,19.8,85.4,3.2,18.82,73.0,2021-12-30
2021-12-30 03:00:00,48.8,24.2,72.9,3.1,18.04,75.0,2021-12-30
2021-12-30 04:00:00,40.9,20.9,61.7,3.1,16.82,81.0,2021-12-30
2021-12-30 05:00:00,9.0,15.2,24.0,2.7,16.58,82.0,2021-12-30
2021-12-30 06:00:00,11.2,20.8,31.8,3.3,17.23,81.0,2021-12-30
2021-12-30 07:00:00,49.8,16.8,66.5,3.3,16.11,83.0,2021-12-30
2021-12-30 08:00:00,57.4,18.9,76.3,3.2,15.18,83.0,2021-12-30
2021-12-30 09:00:00,29.5,20.6,50.0,3.1,17.9,72.0,2021-12-30
2021-12-30 10:00:00,24.0,30.1,54.0,4.3,23.28,55.0,2021-12-30
2021-12-30 11:00:00,10.4,24.0,34.3,7.8,25.98,48.0,2021-12-30
2021-12-30 12:00:00,6.4,17.6,23.8,8.4,28.65,40.0,2021-12-30
2021-12-30 13:00:00,5.2,17.8,22.8,7.6,29.79,37.0,2021-12-30
2021-12-30 14:00:00,4.0,13.7,17.5,7.1,31.03,32.0,2021-12-30
2021-12-30 15:00:00,3.4,19.5,22.8,23.6,30.22,36.0,2021-12-30
2021-12-30 16:00:00,3.9,12.3,16.0,9.9,29.95,35.0,2021-12-30
2021-12-30 17:00:00,4.7,12.6,17.1,4.5,29.73,35.0,2021-12-30
2021-12-30 18:00:00,6.4,21.2,27.4,3.8,28.64,38.0,2021-12-30
2021-12-30 19:00:00,10.4,34.9,45.1,4.2,26.71,44.0,2021-12-30
2021-12-30 20:00:00,13.3,33.4,46.4,4.5,24.9,51.0,2021-12-30
2021-12-30 21:00:00,11.6,29.5,40.9,3.3,23.25,58.0,2021-12-30
2021-12-30 22:00:00,7.7,22.1,29.6,3.0,22.52,62.0,2021-12-30
2021-12-30 23:00:00,22.6,24.6,47.0,3.0,21.52,66.0,2021-12-30
2021-12-31 00:00:00,45.0,28.2,73.0,3.1,20.31,71.0,2021-12-31
2021-12-31 01:00:00,36.1,25.2,61.1,3.2,19.38,74.0,2021-12-31
2021-12-31 02:00:00,8.8,15.0,23.6,3.4,18.76,77.0,2021-12-31
2021-12-31 03:00:00,6.3,13.0,19.1,2.8,18.4,80.0,2021-12-31
2021-12-31 04:00:00,10.1,17.2,27.2,2.8,17.37,83.0,2021-12-31
2021-12-31 05:00:00,18.6,19.2,37.7,2.8,17.23,85.0,2021-12-31
2021-12-31 06:00:00,31.3,19.5,50.7,3.0,16.42,86.0,2021-12-31
2021-12-31 07:00:00,28.1,19.2,47.2,3.0,15.74,88.0,2021-12-31
2021-12-31 08:00:00,11.1,18.9,29.8,2.9,16.63,89.0,2021-12-31
2021-12-31 09:00:00,31.1,26.0,57.0,3.5,18.28,80.0,2021-12-31
2021-12-31 10:00:00,24.1,25.2,49.2,3.9,21.24,66.0,2021-12-31
2021-12-31 11:00:00,15.9,24.8,40.5,4.7,24.27,57.0,2021-12-31
2021-12-31 12:00:00,12.7,29.3,41.9,5.0,25.46,53.0,2021-12-31
2021-12-31 13:00:00,7.6,27.2,34.7,5.7,27.99,42.0,2021-12-31
2021-12-31 14:00:00,5.2,23.7,28.6,6.5,29.95,37.0,2021-12-31
2021-12-31 15:00:00,3.5,19.7,23.1,22.6,30.05,37.0,2021-12-31
2021-12-31 16:00:00,3.6,12.4,15.7,8.7,30.48,34.0,2021-12-31
2021-12-31 17:00:00,3.6,12.6,16.0,5.6,30.44,34.0,2021-12-31
2021-12-31 18:00:00,4.3,17.9,22.1,4.3,29.11,43.0,2021-12-31
2021-12-31 19:00:00,4.9,21.3,26.0,3.5,26.92,50.0,2021-12-31
2021-12-31 20:00:00,11.1,31.8,42.7,3.4,25.43,56.0,2021-12-31
2021-12-31 21:00:00,8.8,33.2,41.8,4.0,24.75,58.0,2021-12-31
2021-12-31 22:00:00,3.2,17.3,20.3,5.8,24.7,57.0,2021-12-31
2021-12-31 23:00:00,5.0,21.4,26.2,4.2,22.1,66.0,2021-12-31
2022-01-01 00:00:00,5.3,21.8,27.1,3.9,22.28,66.0,2022-01-01
2022-01-01 01:00:00,23.7,26.1,49.6,4.5,20.77,72.0,2022-01-01
2022-01-01 02:00:00,6.9,15.0,21.7,4.7,19.19,77.0,2022-01-01
2022-01-01 03:00:00,14.5,22.9,37.3,4.1,17.55,81.0,2022-01-01
2022-01-01 04:00:00,17.8,24.3,42.0,3.6,17.13,83.0,2022-01-01
2022-01-01 05:00:00,9.8,24.3,33.9,3.4,18.2,81.0,2022-01-01
2022-01-01 06:00:00,18.7,24.1,42.7,3.3,17.03,82.0,2022-01-01
2022-01-01 07:00:00,20.0,22.3,42.2,3.3,16.18,83.0,2022-01-01
2022-01-01 08:00:00,9.7,17.8,27.3,3.5,15.81,81.0,2022-01-01
2022-01-01 09:00:00,6.2,15.9,21.9,3.7,17.45,74.0,2022-01-01
2022-01-01 10:00:00,7.9,16.5,24.3,4.0,19.33,67.0,2022-01-01
2022-01-01 11:00:00,8.0,15.6,23.5,5.7,26.02,47.0,2022-01-01
2022-01-01 12:00:00,4.3,5.7,10.0,3.7,33.22,19.0,2022-01-01
2022-01-01 13:00:00,4.0,4.3,8.1,3.0,34.95,15.0,2022-01-01
2022-01-01 14:00:00,3.5,3.6,7.0,2.9,35.47,13.0,2022-01-01
2022-01-01 15:00:00,3.3,4.2,7.3,2.9,36.31,10.0,2022-01-01
2022-01-01 16:00:00,3.1,4.7,7.7,2.8499999999999996,36.29,9.0,2022-01-01
2022-01-01 17:00:00,4.2,10.1,14.1,2.8,35.71,11.0,2022-01-01
2022-01-01 18:00:00,5.0,18.6,23.4,3.5,33.06,21.0,2022-01-01
2022-01-01 19:00:00,22.2,38.5,60.5,3.9,29.02,31.0,2022-01-01
2022-01-01 20:00:00,6.2,24.9,30.9,3.6,26.61,33.0,2022-01-01
2022-01-01 21:00:00,18.5,31.8,50.1,3.5,24.64,40.0,2022-01-01
2022-01-01 22:00:00,57.7,31.8,89.4,5.0,25.08,33.0,2022-01-01
2022-01-01 23:00:00,7.0,17.8,24.6,4.5,22.96,40.0,2022-01-01
2022-01-02 00:00:00,18.8,27.4,46.0,4.1,20.57,49.0,2022-01-02
2022-01-02 01:00:00,13.8,24.4,38.0,4.0,21.5,49.0,2022-01-02
2022-01-02 02:00:00,6.2,20.4,26.4,4.5,22.56,43.0,2022-01-02
2022-01-02 03:00:00,24.2,33.8,57.9,6.3,22.72,29.0,2022-01-02
2022-01-02 04:00:00,8.0,20.8,28.6,5.2,21.96,27.0,2022-01-02
2022-01-02 05:00:00,2.7,3.2,5.8,2.7,21.89,19.0,2022-01-02
2022-01-02 06:00:00,2.8,2.7,5.3,2.6,19.29,24.0,2022-01-02
2022-01-02 07:00:00,2.9,3.5,6.3,2.7,16.09,34.0,2022-01-02
2022-01-02 08:00:00,3.0,4.2,7.1,2.6,13.0,36.0,2022-01-02
2022-01-02 09:00:00,3.4,4.7,8.0,2.7,12.2,35.0,2022-01-02
2022-01-02 10:00:00,4.1,4.6,8.5,3.3,11.7,35.0,2022-01-02
2022-01-02 11:00:00,5.0,5.6,10.5,4.0,12.57,31.0,2022-01-02
2022-01-02 12:00:00,4.5,4.9,9.3,3.9,13.88,29.0,2022-01-02
2022-01-02 13:00:00,3.9,4.2,8.1,3.7,14.38,28.0,2022-01-02
2022-01-02 14:00:00,4.1,4.6,8.5,3.3,15.18,27.0,2022-01-02
2022-01-02 15:00:00,3.9,4.9,8.7,3.3,16.43,25.0,2022-01-02
2022-01-02 16:00:00,3.8,5.2,8.9,3.2,16.68,24.0,2022-01-02
2022-01-02 17:00:00,3.7,5.6,9.3,3.2,16.4,24.0,2022-01-02
2022-01-02 18:00:00,3.7,8.1,11.7,3.3,14.97,25.0,2022-01-02
2022-01-02 19:00:00,5.8,16.0,21.6,3.4,12.78,29.0,2022-01-02
2022-01-02 20:00:00,5.7,13.4,18.9,3.0,11.63,31.0,2022-01-02
2022-01-02 21:00:00,5.6,13.3,18.7,3.0,10.51,32.0,2022-01-02
2022-01-02 22:00:00,4.1,8.7,12.6,2.8,9.83,31.0,2022-01-02
2022-01-02 23:00:00,3.6,8.1,11.6,2.7,8.77,33.0,2022-01-02
2022-01-03 00:00:00,3.2,7.4,10.4,2.6,7.49,36.0,2022-01-03
2022-01-03 01:00:00,3.0,6.0,8.9,2.5,6.43,38.0,2022-01-03
2022-01-03 02:00:00,3.0,5.5,8.4,2.5,5.96,39.0,2022-01-03
2022-01-03 03:00:00,2.6,4.6,7.1,2.55,5.34,41.0,2022-01-03
2022-01-03 04:00:00,2.8,11.0,13.6,2.6,4.9,44.0,2022-01-03
2022-01-03 05:00:00,10.8,24.5,35.1,2.6,4.14,50.0,2022-01-03
2022-01-03 06:00:00,17.8,26.2,43.8,2.7,3.71,52.0,2022-01-03
2022-01-03 07:00:00,10.8,25.4,36.1,2.8,3.75,48.0,2022-01-03
2022-01-03 08:00:00,37.7,26.6,64.1,3.4,3.4,48.0,2022-01-03
2022-01-03 09:00:00,28.0,23.5,51.4,3.1,6.32,41.0,2022-01-03
2022-01-03 10:00:00,8.2,12.2,20.2,4.0,8.32,33.0,2022-01-03
2022-01-03 11:00:00,5.0,5.6,10.5,2.8,9.67,29.0,2022-01-03
2022-01-03 12:00:00,4.5,4.8,9.1,2.7,11.34,26.0,2022-01-03
2022-01-03 13:00:00,4.1,4.1,8.1,2.7,13.03,22.0,2022-01-03
2022-01-03 14:00:00,4.4,4.4,8.7,2.75,14.34,21.0,2022-01-03
2022-01-03 15:00:00,4.2,4.9,9.0,2.8,15.27,20.0,2022-01-03
2022-01-03 16:00:00,4.5,5.6,9.9,3.7,15.67,19.0,2022-01-03
2022-01-03 17:00:00,4.5,8.1,12.5,14.1,15.69,19.0,2022-01-03
2022-01-03 18:00:00,4.8,13.1,17.7,12.2,15.02,20.0,2022-01-03
2022-01-03 19:00:00,5.8,19.2,24.8,5.3,13.14,23.0,2022-01-03
2022-01-03 20:00:00,4.8,23.4,28.0,4.8,11.97,25.0,2022-01-03
2022-01-03 21:00:00,16.7,29.3,45.9,4.1,10.73,30.0,2022-01-03
2022-01-03 22:00:00,33.0,31.1,64.0,3.2,9.77,35.0,2022-01-03
2022-01-03 23:00:00,11.5,20.4,31.8,2.9,9.63,35.0,2022-01-03
2022-01-04 00:00:00,2.9,5.6,8.4,2.6,9.32,34.0,2022-01-04
2022-01-04 01:00:00,7.5,13.7,21.1,2.7,7.64,40.0,2022-01-04
2022-01-04 02:00:00,33.2,29.0,62.0,2.9,6.5,45.0,2022-01-04
2022-01-04 03:00:00,4.8,16.8,21.4,3.6,6.49,43.0,2022-01-04
2022-01-04 04:00:00,5.7,14.7,20.2,3.1,5.25,49.0,2022-01-04
2022-01-04 05:00:00,5.8,19.6,25.2,2.9,5.12,55.0,2022-01-04
2022-01-04 06:00:00,15.4,29.4,44.7,2.8,5.09,58.0,2022-01-04
2022-01-04 07:00:00,25.3,29.9,55.0,3.1,4.56,62.0,2022-01-04
2022-01-04 08:00:00,54.7,26.2,80.8,3.3,4.37,64.0,2022-01-04
2022-01-04 09:00:00,64.1,33.5,97.5,3.9,8.46,50.0,2022-01-04
2022-01-04 10:00:00,23.8,25.3,49.0,6.6,11.94,46.0,2022-01-04
2022-01-04 11:00:00,8.1,15.7,23.7,7.0,14.31,42.0,2022-01-04
2022-01-04 12:00:00,7.7,17.1,24.6,9.4,16.16,35.0,2022-01-04
2022-01-04 13:00:00,6.9,16.8,23.6,7.8,18.27,28.0,2022-01-04
2022-01-04 14:00:00,6.4,17.2,23.3,6.0,19.68,24.0,2022-01-04
2022-01-04 15:00:00,4.8,14.4,19.1,6.1,20.91,24.0,2022-01-04
2022-01-04 16:00:00,3.9,13.7,17.4,8.4,21.88,23.0,2022-01-04
2022-01-04 17:00:00,4.5,14.8,19.1,6.4,21.95,23.0,2022-01-04
2022-01-04 18:00:00,3.5,21.0,24.4,5.5,21.15,24.0,2022-01-04
2022-01-04 19:00:00,5.1,45.9,50.7,6.2,19.36,27.0,2022-01-04
2022-01-04 20:00:00,114.8,63.3,177.8,5.6,17.15,32.0,2022-01-04
2022-01-04 21:00:00,102.8,55.2,157.8,4.7,14.12,43.0,2022-01-04
2022-01-04 22:00:00,142.4,51.0,193.1,4.5,12.72,49.0,2022-01-04
2022-01-04 23:00:00,68.0,42.7,110.5,3.8,11.39,55.0,2022-01-04
2022-01-05 00:00:00,62.3,44.5,106.6,4.1,11.78,53.0,2022-01-05
2022-01-05 01:00:00,3.4,22.4,25.6,4.1,12.08,51.0,2022-01-05
2022-01-05 02:00:00,10.8,29.2,39.8,4.1,11.82,54.0,2022-01-05
2022-01-05 03:00:00,53.2,40.0,93.0,4.1,10.37,61.0,2022-01-05
2022-01-05 04:00:00,58.5,41.3,99.6,4.0,9.18,63.0,2022-01-05
2022-01-05 05:00:00,54.0,36.4,90.3,3.8,8.65,64.0,2022-01-05
2022-01-05 06:00:00,67.6,32.7,100.2,3.7,8.01,67.0,2022-01-05
2022-01-05 07:00:00,92.3,30.5,122.6,3.7,7.68,68.0,2022-01-05
2022-01-05 08:00:00,138.8,32.9,171.4,4.0,8.61,66.0,2022-01-05
2022-01-05 09:00:00,151.2,43.0,193.8,4.4,12.22,56.0,2022-01-05
2022-01-05 10:00:00,45.1,39.6,84.5,5.1,18.35,39.0,2022-01-05
2022-01-05 11:00:00,19.5,37.9,57.3,6.0,21.63,30.0,2022-01-05
2022-01-05 12:00:00,19.4,38.2,57.4,5.8,24.51,23.0,2022-01-05
2022-01-05 13:00:00,10.8,31.4,42.0,5.9,27.3,17.0,2022-01-05
2022-01-05 14:00:00,7.2,32.0,39.0,27.4,28.4,16.0,2022-01-05
2022-01-05 15:00:00,3.3,26.5,29.6,42.7,28.57,17.0,2022-01-05
2022-01-05 16:00:00,6.0,16.9,22.8,16.6,28.38,15.0,2022-01-05
2022-01-05 17:00:00,5.6,14.1,19.5,8.4,27.81,15.0,2022-01-05
2022-01-05 18:00:00,6.9,26.5,33.1,4.0,26.51,16.0,2022-01-05
2022-01-05 19:00:00,8.4,38.5,46.7,3.8,24.23,18.0,2022-01-05
2022-01-05 20:00:00,82.3,50.1,132.2,5.0,21.2,26.0,2022-01-05
2022-01-05 21:00:00,50.6,48.0,98.4,4.3,18.44,35.0,2022-01-05
2022-01-05 22:00:00,29.0,45.2,74.0,4.0,16.31,41.0,2022-01-05
2022-01-05 23:00:00,26.9,43.3,70.0,4.0,15.92,41.0,2022-01-05
2022-01-06 00:00:00,7.3,33.5,40.6,3.6,15.67,40.0,2022-01-06
2022-01-06 01:00:00,11.6,32.3,43.7,3.7,15.45,40.0,2022-01-06
2022-01-06 02:00:00,16.1,37.7,53.6,4.7,13.26,48.0,2022-01-06
2022-01-06 03:00:00,39.3,41.6,80.8,4.7,13.16,49.0,2022-01-06
2022-01-06 04:00:00,40.1,42.8,82.8,4.9,13.45,45.0,2022-01-06
2022-01-06 05:00:00,34.2,44.3,78.3,6.3,13.57,41.0,2022-01-06
2022-01-06 06:00:00,50.1,41.7,91.6,5.2,12.71,46.0,2022-01-06
2022-01-06 07:00:00,72.1,36.4,108.3,4.5,11.25,57.0,2022-01-06
2022-01-06 08:00:00,54.5,34.5,88.7,4.4,11.45,57.0,2022-01-06
2022-01-06 09:00:00,110.1,44.1,154.0,5.2,14.58,47.0,2022-01-06
2022-01-06 10:00:00,63.8,49.7,113.2,6.5,19.18,36.0,2022-01-06
2022-01-06 11:00:00,24.8,36.1,60.7,8.1,24.38,22.0,2022-01-06
2022-01-06 12:00:00,12.3,32.6,44.8,8.7,26.82,18.0,2022-01-06
2022-01-06 13:00:00,7.5,26.5,33.8,7.4,28.64,17.0,2022-01-06
2022-01-06 14:00:00,4.3,15.6,19.8,5.6,29.57,16.0,2022-01-06
2022-01-06 15:00:00,3.5,10.2,13.5,4.8,30.62,12.0,2022-01-06
2022-01-06 16:00:00,4.1,15.7,19.6,9.6,30.05,16.0,2022-01-06
2022-01-06 17:00:00,6.2,19.2,25.2,5.7,29.29,17.0,2022-01-06
2022-01-06 18:00:00,17.7,39.3,56.8,3.9,27.85,19.0,2022-01-06
2022-01-06 19:00:00,8.9,37.6,46.3,4.6,25.47,26.0,2022-01-06
2022-01-06 20:00:00,11.1,38.9,49.7,5.2,23.92,32.0,2022-01-06
2022-01-06 21:00:00,13.7,45.7,59.1,4.4,20.17,39.0,2022-01-06
2022-01-06 22:00:00,48.9,51.7,100.4,4.5,18.99,42.0,2022-01-06
2022-01-06 23:00:00,28.4,45.1,73.4,3.7,16.85,51.0,2022-01-06
2022-01-07 00:00:00,4.8,34.4,39.0,3.5,16.82,52.0,2022-01-07
2022-01-07 01:00:00,9.4,24.8,34.0,3.5,17.58,60.0,2022-01-07
2022-01-07 02:00:00,2.9,8.4,11.2,3.1,17.85,76.0,2022-01-07
2022-01-07 03:00:00,2.9,8.3,11.1,3.3,17.62,81.0,2022-01-07
2022-01-07 04:00:00,2.8,7.0,9.8,3.0,15.14,80.0,2022-01-07
2022-01-07 05:00:00,3.0,6.5,9.5,2.9,14.74,81.0,2022-01-07
2022-01-07 06:00:00,3.2,5.2,8.2,2.9,13.33,75.0,2022-01-07
2022-01-07 07:00:00,4.0,7.2,11.1,2.9,12.81,66.0,2022-01-07
2022-01-07 08:00:00,5.0,8.2,13.1,2.9,12.1,64.0,2022-01-07
2022-01-07 09:00:00,5.7,9.4,14.9,2.8,11.19,64.0,2022-01-07
2022-01-07 10:00:00,6.0,7.9,13.8,2.8,11.07,62.0,2022-01-07
2022-01-07 11:00:00,5.7,7.5,13.0,2.9,11.22,63.0,2022-01-07
2022-01-07 12:00:00,4.9,7.5,12.2,2.8,11.54,68.0,2022-01-07
2022-01-07 13:00:00,4.4,7.3,11.6,2.9,11.77,71.0,2022-01-07
2022-01-07 14:00:00,5.5,9.8,15.1,2.9,11.73,72.0,2022-01-07
2022-01-07 15:00:00,4.7,11.0,15.5,2.9,11.94,74.0,2022-01-07
2022-01-07 16:00:00,6.0,14.8,20.6,3.0,12.24,74.0,2022-01-07
2022-01-07 17:00:00,6.3,16.4,22.5,5.8,11.91,77.0,2022-01-07
2022-01-07 18:00:00,6.4,12.0,18.2,7.2,11.57,79.0,2022-01-07
2022-01-07 19:00:00,7.6,14.5,22.0,4.2,11.76,77.0,2022-01-07
2022-01-07 20:00:00,5.6,11.1,16.5,3.3,11.59,77.0,2022-01-07
2022-01-07 21:00:00,4.8,8.9,13.5,3.1,11.37,74.0,2022-01-07
2022-01-07 22:00:00,4.0,7.6,11.5,3.0,11.36,71.0,2022-01-07
2022-01-07 23:00:00,3.9,6.9,10.7,3.0,11.28,70.0,2022-01-07
2022-01-08 00:00:00,3.2,5.7,8.8,3.0,11.14,69.0,2022-01-08
2022-01-08 01:00:00,2.8,5.5,8.1,2.9,11.27,69.0,2022-01-08
2022-01-08 02:00:00,2.9,7.5,10.3,2.9,11.29,71.0,2022-01-08
2022-01-08 03:00:00,2.7,8.8,11.4,3.0,10.99,74.0,2022-01-08
2022-01-08 04:00:00,2.7,8.4,10.9,3.0,11.01,75.0,2022-01-08
2022-01-08 05:00:00,3.8000000000000003,7.5,10.0,3.0,10.96,77.0,2022-01-08
2022-01-08 06:00:00,4.9,11.9,16.6,3.0,10.75,78.0,2022-01-08
2022-01-08 07:00:00,9.7,17.8,27.4,3.0,10.59,79.0,2022-01-08
2022-01-08 08:00:00,4.9,12.7,17.4,3.0,11.3,76.0,2022-01-08
2022-01-08 09:00:00,15.2,14.5,29.6,3.1,11.72,75.0,2022-01-08
2022-01-08 10:00:00,7.2,10.6,17.6,3.6,12.9,71.0,2022-01-08
2022-01-08 11:00:00,10.5,15.1,25.4,4.6,16.24,64.0,2022-01-08
2022-01-08 12:00:00,11.2,19.4,30.5,4.5,19.15,57.0,2022-01-08
2022-01-08 13:00:00,7.5,16.4,23.7,4.7,21.22,51.0,2022-01-08
2022-01-08 14:00:00,4.4,16.0,20.2,9.2,23.57,45.0,2022-01-08
2022-01-08 15:00:00,3.3,22.7,25.8,29.3,23.92,45.0,2022-01-08
2022-01-08 16:00:00,3.7,24.1,27.6,34.5,24.17,45.0,2022-01-08
2022-01-08 17:00:00,4.0,22.3,26.2,6.8,23.5,47.0,2022-01-08
2022-01-08 18:00:00,3.6,21.4,24.8,4.8,23.55,49.0,2022-01-08
2022-01-08 19:00:00,5.0,21.0,25.8,4.1,20.91,67.0,2022-01-08
2022-01-08 20:00:00,13.7,24.5,38.1,3.8,19.62,73.0,2022-01-08
2022-01-08 21:00:00,24.6,27.6,52.1,3.5,18.82,77.0,2022-01-08
2022-01-08 22:00:00,15.5,24.2,39.6,3.2,17.63,79.0,2022-01-08
2022-01-08 23:00:00,16.5,25.0,41.4,3.2,16.84,82.0,2022-01-08
2022-01-09 00:00:00,18.9,21.1,39.9,3.1,16.07,83.0,2022-01-09
2022-01-09 01:00:00,23.5,18.2,41.7,3.0,15.12,84.0,2022-01-09
2022-01-09 02:00:00,6.7,15.3,21.8,2.9,14.93,84.0,2022-01-09
2022-01-09 03:00:00,11.2,19.3,30.4,2.9,15.09,85.0,2022-01-09
2022-01-09 04:00:00,16.5,23.9,40.2,3.0,14.9,86.0,2022-01-09
2022-01-09 05:00:00,39.5,20.8,60.3,3.2,13.8,87.0,2022-01-09
2022-01-09 06:00:00,50.6,18.4,68.9,3.3,13.39,87.0,2022-01-09
2022-01-09 07:00:00,60.5,15.8,76.2,3.3,12.98,87.0,2022-01-09
2022-01-09 08:00:00,54.5,19.0,73.5,3.2,13.1,87.0,2022-01-09
2022-01-09 09:00:00,62.5,31.0,93.5,3.5,15.59,81.0,2022-01-09
2022-01-09 10:00:00,32.0,45.8,77.6,4.6,19.0,67.0,2022-01-09
2022-01-09 11:00:00,15.7,33.8,49.3,6.1,22.67,58.0,2022-01-09
2022-01-09 12:00:00,5.2,12.6,17.6,6.5,25.24,53.0,2022-01-09
2022-01-09 13:00:00,3.5,7.0,10.3,6.5,26.35,52.0,2022-01-09
2022-01-09 14:00:00,3.8,9.8,13.3,15.5,26.34,53.0,2022-01-09
2022-01-09 15:00:00,3.8,6.9,10.5,11.9,25.83,55.0,2022-01-09
2022-01-09 16:00:00,3.6,5.6,9.1,5.7,25.0,55.0,2022-01-09
2022-01-09 17:00:00,3.4,6.8,10.0,3.9,23.25,58.0,2022-01-09
2022-01-09 18:00:00,4.1,7.6,11.5,3.5,22.19,60.0,2022-01-09
2022-01-09 19:00:00,4.7,11.5,16.0,3.3,21.13,64.0,2022-01-09
2022-01-09 20:00:00,5.6,15.0,20.3,3.1,20.84,66.0,2022-01-09
2022-01-09 21:00:00,4.6,13.7,18.2,3.3,20.9,62.0,2022-01-09
2022-01-09 22:00:00,3.1,8.4,11.4,3.6,21.01,56.0,2022-01-09
2022-01-09 23:00:00,2.9,6.3,9.1,3.7,20.44,51.0,2022-01-09
2022-01-10 00:00:00,2.8,6.2,8.9,3.7,19.51,34.0,2022-01-10
2022-01-10 01:00:00,2.8,4.7,7.3,3.7,17.92,32.0,2022-01-10
2022-01-10 02:00:00,2.7,3.8,6.4,3.4,16.53,34.0,2022-01-10
2022-01-10 03:00:00,2.7,3.5,6.0,3.2,15.14,37.0,2022-01-10
2022-01-10 04:00:00,3.0,3.7,6.3,3.1,14.66,38.0,2022-01-10
2022-01-10 05:00:00,3.3,5.7,8.8,3.4,14.05,38.0,2022-01-10
2022-01-10 06:00:00,3.2,5.6,8.7,3.2,13.23,41.0,2022-01-10
2022-01-10 07:00:00,3.7,7.9,11.5,2.9,12.57,45.0,2022-01-10
2022-01-10 08:00:00,4.4,7.0,11.3,3.0,12.12,45.0,2022-01-10
2022-01-10 09:00:00,4.4,6.9,11.2,3.5,11.8,44.0,2022-01-10
2022-01-10 10:00:00,4.6,7.3,11.8,4.2,11.57,43.0,2022-01-10
2022-01-10 11:00:00,4.6,7.9,12.3,4.4,11.66,41.0,2022-01-10
2022-01-10 12:00:00,5.9,9.2,14.9,4.0,11.96,39.0,2022-01-10
2022-01-10 13:00:00,5.2,7.3,12.4,3.7,12.62,38.0,2022-01-10
2022-01-10 14:00:00,4.6,6.3,10.7,3.6,12.98,36.0,2022-01-10
2022-01-10 15:00:00,4.7,7.7,12.2,3.6,13.47,35.0,2022-01-10
2022-01-10 16:00:00,7.4,11.2,18.4,3.6,13.62,35.0,2022-01-10
2022-01-10 17:00:00,14.1,17.4,31.4,3.9,13.62,35.0,2022-01-10
2022-01-10 18:00:00,14.8,20.7,35.4,3.8,13.42,35.0,2022-01-10
2022-01-10 19:00:00,7.5,16.5,23.8,3.8,12.97,37.0,2022-01-10
2022-01-10 20:00:00,5.9,16.6,22.4,3.6,12.89,37.0,2022-01-10
2022-01-10 21:00:00,11.2,21.5,32.6,3.8,12.65,37.0,2022-01-10
2022-01-10 22:00:00,5.7,20.0,25.6,3.6,12.36,40.0,2022-01-10
2022-01-10 23:00:00,4.1,16.0,19.9,3.3,12.0,46.0,2022-01-10
2022-01-11 00:00:00,5.5,17.4,22.7,3.6,12.09,44.0,2022-01-11
2022-01-11 01:00:00,3.7,15.9,19.4,3.5,11.86,46.0,2022-01-11
2022-01-11 02:00:00,4.9,21.2,25.9,3.9,11.84,47.0,2022-01-11
2022-01-11 03:00:00,3.9,20.5,24.2,3.8,11.91,48.0,2022-01-11
2022-01-11 04:00:00,3.1,15.3,18.2,3.6,11.85,48.0,2022-01-11
2022-01-11 05:00:00,4.2,17.8,21.9,3.3,11.79,48.0,2022-01-11
2022-01-11 06:00:00,3.0,11.8,14.6,3.3,11.3,48.0,2022-01-11
2022-01-11 07:00:00,2.6,8.5,11.0,3.2,11.18,45.0,2022-01-11
2022-01-11 08:00:00,6.7,16.6,23.1,3.5,11.07,48.0,2022-01-11
2022-01-11 09:00:00,9.2,12.7,21.8,3.1,10.89,52.0,2022-01-11
2022-01-11 10:00:00,7.6,10.4,17.8,3.1,11.31,44.0,2022-01-11
2022-01-11 11:00:00,6.1,8.3,14.2,3.1,12.1,40.0,2022-01-11
2022-01-11 12:00:00,5.6,8.1,13.6,3.2,12.8,37.0,2022-01-11
2022-01-11 13:00:00,4.4,8.0,12.3,7.8,14.11,34.0,2022-01-11
2022-01-11 14:00:00,4.1,8.6,12.5,12.6,14.63,33.0,2022-01-11
2022-01-11 15:00:00,4.2,11.6,15.6,28.9,14.67,34.0,2022-01-11
2022-01-11 16:00:00,4.9,9.0,13.7,14.2,14.58,36.0,2022-01-11
2022-01-11 17:00:00,4.2,7.6,11.7,4.8,14.62,37.0,2022-01-11
2022-01-11 18:00:00,4.0,11.5,15.3,16.0,14.13,37.0,2022-01-11
2022-01-11 19:00:00,4.8,17.4,22.0,4.5,13.39,40.0,2022-01-11
2022-01-11 20:00:00,3.1,15.7,18.6,3.6,13.06,41.0,2022-01-11
2022-01-11 21:00:00,4.1,19.0,22.8,3.4,12.95,41.0,2022-01-11
2022-01-11 22:00:00,12.7,27.9,40.4,3.3,11.32,51.0,2022-01-11
2022-01-11 23:00:00,12.0,27.7,39.6,3.1,10.97,53.0,2022-01-11
2022-01-12 00:00:00,12.3,26.8,38.9,3.1,10.81,55.0,2022-01-12
2022-01-12 01:00:00,3.2,14.0,16.9,3.0,10.9,54.0,2022-01-12
2022-01-12 02:00:00,9.3,23.5,32.7,3.0,11.0,56.0,2022-01-12
2022-01-12 03:00:00,8.1,24.7,32.6,3.0,10.98,58.0,2022-01-12
